cnote,dispatch_time,dispatch_date,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability,ODA,trip_category
8000716132,5/24/2019 12:06,5/24/2019,Roca Bathroom Products Private Limited,44,MAAT2,344001,868972,BP1600,ODA_6_5,6,DNP
8000736745,5/24/2019 12:06,5/24/2019,RETAIL,9,BOMT1,343029,868972,BP1600,ODA_5_5,5,DNP
2000859479,5/24/2019 12:06,5/24/2019,RETAIL,50,AMDT1,307030,868972,BP1600,ODA_4_5,4,DNP
6000362241,5/24/2019 12:06,5/24/2019,Hilti India Private Ltd,14.15,DELT1,342606,868972,BP1600,ODA_2_2,2,DNP
1003398135,5/24/2019 12:06,5/24/2019,HITECH INTERNATIONAL,50,AMBT1,344001,868972,BP1600,ODA_6_5,6,DNP
2000899169,5/24/2019 13:36,5/24/2019,RETAIL,67,BOMT1,606202,868973,BP1028,ODA_4_5,4,DNP
2000899170,5/24/2019 13:36,5/24/2019,RETAIL,67,BOMT1,606204,868974,BP1028,ODA_4_5,4,DNP
2000899171,5/24/2019 13:36,5/24/2019,RETAIL,67,BOMT1,606204,868974,BP1028,ODA_4_5,4,DNP
1003071877,5/24/2019 13:36,5/24/2019,Ashok Leyland Ltd,4,DELT1,605602,868976,BP1028,ODA_1_1,1,NP
1003071939,5/24/2019 13:36,5/24/2019,Ashok Leyland Ltd,4,DELT1,605602,868976,BP1028,ODA_1_1,1,NP
1003504157,5/24/2019 13:36,5/24/2019,Ashok Leyland Ltd,20,DELT1,605602,868976,BP1028,ODA_1_1,1,NP
1003504327,5/24/2019 13:36,5/24/2019,Ashok Leyland Ltd,7,DELT1,605602,868976,BP1028,ODA_1_1,1,NP
2000129148,5/24/2019 11:46,5/24/2019,RETAIL,50,DELT1,517325,868977,BP1585,ODA_4_5,4,DNP
8000554324,5/24/2019 11:46,5/24/2019,Trans Supply Chain,95,BLRT1,517325,868977,BP1585,ODA_4_5,4,DNP
1003313095,5/24/2019 11:46,5/24/2019,Hector Beverages Private Limited,420,MAAT2,517325,868977,BP1585,ODA_4_5,4,DNP
1003312659,5/24/2019 12:05,5/24/2019,godrej & boyce chennai,378,MAAT2,571302,868981,BP1205,ODA_1_1,1,NP
2000876230,5/24/2019 12:17,5/24/2019,RETAIL,320,HYDT1,847404,868982,BP1475,ODA_1_1,1,NP
2000145311,5/24/2019 12:17,5/24/2019,RETAIL,70,AMBT1,847402,868982,BP1475,ODA_2_2,2,NP
2000890038,5/24/2019 12:17,5/24/2019,RETAIL,60,DELT1,847230,868982,BP1475,ODA_2_2,2,NP
1003175699,5/24/2019 12:17,5/24/2019,M Junction,3,DELT1,847402,868982,BP1475,ODA_2_2,2,NP
1003198874,5/24/2019 12:04,5/24/2019,We3 Supply chain solutions pvt ltd,774,BOMT1,570010,868989,BP1205,ODA_1_1,1,NP
1003231691,5/24/2019 12:01,5/24/2019,J.K.FILES (INDIA) LIMITED,4,BOMT1,334001,869002,BP1226,ODA_1_1,1,NP
2000888678,5/24/2019 12:01,5/24/2019,J.K.FILES (INDIA) LIMITED,2,BOMT1,334001,869002,BP1226,ODA_1_1,1,NP
1003330286,5/24/2019 11:47,5/24/2019,HAAZTI INTERNATIONAL,51,MAAT2,577112,869005,BP1231,ODA_3_5,3,DNP
1002894353,5/24/2019 12:24,5/24/2019,GlaxoSmithKline Consumer Healthcare Limited,844,GAUT1,711316,869010,BP1491,ODA_1_1,1,NP
8000300956,5/24/2019 11:53,5/24/2019,RETAIL,2040,JAIT1,500071,869013,BP1706,ODA_1_1,1,NP
2000812909,5/24/2019 12:25,5/24/2019,RETAIL,14.54,CJBT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231430,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,20,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231626,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,10,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231439,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,7,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003054599,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,2,CCUT1,334001,869017,BP1226,ODA_1_1,1,NP
1003295932,5/24/2019 12:25,5/24/2019,AVG Print n Pack Pvt. Ltd.,22.14,AMBT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231544,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,1,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231545,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,4,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231599,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,16,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
8000809585,5/24/2019 12:25,5/24/2019,CAPITAL BUSINESS GROUP,20,DELT1,334001,869017,BP1226,ODA_1_1,1,NP
1003249282,5/24/2019 12:25,5/24/2019,MSN laboratories Pvt Ltd,15,HYDT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231663,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,12,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003231690,5/24/2019 12:25,5/24/2019,J.K.FILES (INDIA) LIMITED,1,BOMT1,334001,869017,BP1226,ODA_1_1,1,NP
1003226964,5/24/2019 12:25,5/24/2019,Benier E Store Solutions Private Limited,13,AMDT1,334001,869017,BP1226,ODA_1_1,1,NP
1003371857,5/24/2019 12:25,5/24/2019,ITC LTD-KOLKATA,11,DELT1,334001,869017,BP1226,ODA_1_1,1,NP
2000914975,5/24/2019 14:27,5/24/2019,RETAIL,19,DELT1,524121,869027,BP1566,ODA_1_1,1,NP
1003232661,5/24/2019 14:27,5/24/2019,TOYOTA MATERIAL HANDLING INDIA PVT. LTD. ,72,BLRT1,524121,869027,BP1566,ODA_1_1,1,NP
2000798866,5/24/2019 12:20,5/24/2019,RETAIL,330,BLRT1,152001,869033,BP1242,ODA_2_2,2,DNP
2000859302,5/24/2019 12:20,5/24/2019,RETAIL,100,AMDT1,151204,869033,BP1242,ODA_2_2,2,DNP
1003494481,5/24/2019 12:20,5/24/2019,ETHICS INNOVATIONS PVT. LTD.,8.1,DELT1,152001,869033,BP1242,ODA_2_2,2,DNP
1003328342,5/24/2019 12:20,5/24/2019,Henkel Adhesives Technologies India Private Limited,17,DELT1,152002,869033,BP1242,ODA_4_5,4,DNP
2000259479,5/24/2019 12:15,5/24/2019,Cilicant Chem Pvt Ltd  ,265,PNQT1,148101,869036,BP1723,ODA_2_2,2,NP
1003355946,5/24/2019 12:05,5/24/2019,Essae Teraoka (Bommasandra),40,BLRT1,517645,869041,BP1585,ODA_1_1,1,NP
2000661791,5/24/2019 12:22,5/24/2019,RETAIL,23,BOMT1,143513,869045,BP1376,ODA_1_1,1,NP
1002938932,5/24/2019 16:57,5/24/2019,Tesna Tech Pvt. Ltd.,2443,AMBT1,521111,869046,BP1100,ODA_1_1,1,NP
1002938935,5/24/2019 16:57,5/24/2019,Tesna Tech Pvt. Ltd.,1814,AMBT1,521111,869046,BP1100,ODA_1_1,1,NP
8000028965,5/24/2019 12:09,5/24/2019,RETAIL,122,IXWT1,360370,869065,BP1713,ODA_2_2,2,NP
2000704142,5/24/2019 12:09,5/24/2019,Konica Minolta Business Solutions-Special Services,1960,BOMT2,360370,869065,BP1713,ODA_2_2,2,NP
1003226037,5/24/2019 12:09,5/24/2019,Atul Limited,20,AMDT1,360370,869065,BP1713,ODA_2_2,2,NP
1003330214,5/24/2019 12:21,5/24/2019,HAAZTI INTERNATIONAL,20,MAAT2,503212,869070,BP1605,ODA_1_2,1,NP
1002916340,5/24/2019 12:10,5/24/2019,RETAIL,330,BOMT2,151301,869074,BP1723,ODA_1_1,1,NP
1003198817,5/24/2019 12:29,5/24/2019,Sun Pharmaceutical Industries Ltd.,36,BOMT1,203001,869086,BP1300,ODA_3_5,3,DNP
1003206096,5/24/2019 12:29,5/24/2019,Sun Pharmaceutical Industries Ltd.,10,BOMT1,203001,869086,BP1300,ODA_3_5,3,DNP
1003242854,5/24/2019 12:29,5/24/2019,Sun Pharmaceutical Industries Ltd.,5,BOMT1,203001,869086,BP1300,ODA_3_5,3,DNP
1003166541,5/24/2019 12:29,5/24/2019,Nippon Paints,530,LKOT1,203001,869086,BP1300,ODA_3_5,3,DNP
8000835575,5/24/2019 12:29,5/24/2019,RETAIL,226,DELT1,203001,869086,BP1300,ODA_3_5,3,DNP
2000817346,5/24/2019 12:31,5/24/2019,Metal Power Analyatical India Pvt Ltd,59,BOMT2,590014,869093,BP1297,ODA_1_1,1,NP
1003356021,5/24/2019 13:16,5/24/2019,C and S Electric Ltd.(Lighting Division),149,NOIT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504206,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,32,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504207,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,93,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504234,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,3,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504271,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,15,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1002919304,5/24/2019 13:16,5/24/2019,TOYOTA MATERIAL HANDLING INDIA PVT. LTD. ,1,DELT1,148026,869101,BP1515,ODA_2_2,2,NP
2000708000,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,2,BLRT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504418,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,23,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504491,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,59,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504513,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,36,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504580,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,1,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504612,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,167,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003504676,5/24/2019 13:16,5/24/2019,Ashok Leyland Ltd,11,DELT1,148001,869101,BP1515,ODA_2_5,2,NP
1003225634,5/24/2019 12:52,5/24/2019,Workstore Limited,65,BLRT1,571313,869102,BP1494,ODA_2_2,2,NP
1003298722,5/24/2019 12:52,5/24/2019,KWE-Sysmex,51,MAAT2,571313,869102,BP1494,ODA_2_2,2,NP
1003225641,5/24/2019 12:52,5/24/2019,Workstore Limited,12,BLRT1,571401,869102,BP1494,ODA_1_1,1,NP
1003242553,5/24/2019 12:35,5/24/2019,Sun Pharmaceutical Industries Ltd.,10,BOMT1,246701,869108,BP1309,ODA_2_2,2,NP
1003318952,5/24/2019 13:06,5/24/2019,Flipkart Seller,8.4,PNQT2,711316,869111,BP1491,ODA_1_1,1,NP
2000876178,5/24/2019 12:58,5/24/2019,RETAIL,20,HYDT1,530045,869113,BP1705,ODA_1_1,1,NP
1003203519,5/24/2019 15:14,5/24/2019,K P Manish Global Ingredients Pvt. Ltd,600,BOMT1,387001,869115,BP1478,ODA_1_1,1,NP
1003202195,5/24/2019 12:57,5/24/2019,M Junction,25,DELT1,335501,869117,BP1226,ODA_6_5,6,DNP
1003411552,5/24/2019 12:57,5/24/2019,M Junction,25,DELT1,335524,869117,BP1226,ODA_5_5,5,DNP
1003362482,5/24/2019 12:57,5/24/2019,L&T Electrical  & Automation,12,NAGT1,335001,869123,BP1226,ODA_6_5,6,DNP
1003354668,5/24/2019 12:57,5/24/2019,K-International North,315,NOIT1,335001,869123,BP1226,ODA_6_5,6,DNP
1003506753,5/24/2019 12:57,5/24/2019,Escorts Limited,5,DELT1,335705,869123,BP1226,ODA_5_5,5,DNP
1003333955,5/24/2019 12:57,5/24/2019,Timla Foods Pvt.Ltd,63,HYDT1,335001,869123,BP1226,ODA_6_5,6,DNP
1003373195,5/24/2019 16:44,5/24/2019,Xseed Education,566,BLRT1,518134,869171,BP1273,ODA_3_5,3,DNP
1003374200,5/24/2019 13:39,5/24/2019,Flipkart India Private Ltd. (ZOOM),73,BOMT1,387550,869179,BP1057,ODA_1_1,1,NP
1002762966,5/24/2019 13:07,5/24/2019,Wilo Mather and Platt Pumps Pvt. Ltd.,160,PNQT2,847226,869181,BP1475,ODA_1_1,1,NP
1001607979,5/24/2019 13:07,5/24/2019,RETAIL,110,DELT1,847226,869181,BP1475,ODA_1_1,1,NP
2000752020,5/24/2019 13:16,5/24/2019,RETAIL,20,DELT1,576222,869187,BP1353,ODA_1_1,1,NP
2000752013,5/24/2019 13:15,5/24/2019,RETAIL,18,DELT1,576229,869190,BP1353,ODA_2_2,2,NP
2000848765,5/24/2019 13:29,5/24/2019,Reliance Retail Limited (Projects),111,BOMT1,604001,869201,BP1028,ODA_2_3,2,NP
1003076096,5/24/2019 14:43,5/24/2019,Sudhir Life Sciences Pvt Ltd,340,IDRT1,782435,869213,BP1267,ODA_2_2,2,NP
2000640474,5/24/2019 13:46,5/24/2019,RETAIL,57,PNQT1,508116,869221,BP1020,ODA_1_1,1,NP
1003195122,5/24/2019 13:46,5/24/2019,Ashok Leyland,100,BLRT1,508112,869221,BP1020,ODA_1_1,1,NP
1003195129,5/24/2019 13:46,5/24/2019,Ashok Leyland,350,BLRT1,508112,869221,BP1020,ODA_1_1,1,NP
2000875613,5/24/2019 14:26,5/24/2019,RETAIL,90,NOIT1,630561,869229,BP1046,ODA_1_1,1,DNP
8000818064,5/24/2019 14:26,5/24/2019,Chhavi Enterprises,55,JAIT1,630001,869229,BP1046,ODA_3_5,3,DNP
2000552362,5/24/2019 14:26,5/24/2019,RETAIL,203,AMBT1,630002,869229,BP1046,ODA_3_5,3,DNP
1003232062,5/24/2019 14:26,5/24/2019,RETAIL,240.6,BLRT1,630003,869229,BP1046,ODA_3_5,3,DNP
8000788790,5/24/2019 14:55,5/24/2019,RETAIL,20,JAIT1,632405,869231,BP1154,ODA_1_1,1,NP
1002876624,5/24/2019 14:55,5/24/2019,HITECH INTERNATIONAL,210,MAAT2,632405,869231,BP1154,ODA_1_1,1,NP
8000826024,5/24/2019 14:55,5/24/2019,RETAIL,30,IDRT1,632503,869238,BP1154,ODA_1_1,1,NP
2000868669,5/24/2019 14:55,5/24/2019,RETAIL,80,NOIT1,632509,869238,BP1154,ODA_1_1,1,NP
2000874436,5/24/2019 14:55,5/24/2019,RETAIL,80,HYDT1,632513,869238,BP1154,ODA_1_1,1,NP
1003371475,5/24/2019 15:33,5/24/2019,ITC LTD-KOLKATA,8,DELT1,261303,869247,BP1505,ODA_2_2,2,NP
6002043628,5/24/2019 15:33,5/24/2019,Brainbees Solutions Private Limited,27.24,DELT1,229308,869247,BP1505,ODA_2_2,2,NP
2000324836,5/24/2019 13:47,5/24/2019,RETAIL,50,AMDT1,174028,869248,BP1241,ODA_1_1,1,NP
2000661763,5/24/2019 13:47,5/24/2019,RETAIL,110,BOMT1,174028,869248,BP1241,ODA_1_1,1,NP
1003150898,5/24/2019 13:47,5/24/2019,Communications Test Design India Pvt Ltd,25,DELT1,174004,869248,BP1241,ODA_1_1,1,NP
1003314546,5/24/2019 13:52,5/24/2019,Fujifilm India Priivate limited,93,MAAT2,695121,869256,BP1174,ODA_1_1,1,NP
1003242122,5/24/2019 13:52,5/24/2019,Sun Pharmaceutical Industries Ltd.,45,BOMT1,695121,869256,BP1174,ODA_1_1,1,NP
1003198841,5/24/2019 13:47,5/24/2019,Sun Pharmaceutical Industries Ltd.,36,BOMT1,695572,869259,BP1174,ODA_1_1,1,NP
1003242134,5/24/2019 13:47,5/24/2019,Sun Pharmaceutical Industries Ltd.,5,BOMT1,695572,869259,BP1174,ODA_1_1,1,NP
1003198829,5/24/2019 14:03,5/24/2019,Sun Pharmaceutical Industries Ltd.,42,BOMT1,682308,869261,BP1269,ODA_1_1,1,NP
1003425419,5/24/2019 14:03,5/24/2019,MARKEM-IMAJE INDIA PVT LTD,5,NOIT1,682314,869261,BP1269,ODA_1_1,1,NP
1003242616,5/24/2019 14:03,5/24/2019,Sun Pharmaceutical Industries Ltd.,5,BOMT1,682308,869261,BP1269,ODA_1_1,1,NP
1003239114,5/24/2019 14:39,5/24/2019,Roca Bathroom Products Private Limited,50,CJBT1,673614,869264,BP1206,ODA_1_1,1,NP
1003239109,5/24/2019 14:39,5/24/2019,Roca Bathroom Products Private Limited,34,CJBT1,673521,869264,BP1206,ODA_1_1,1,NP
1003239108,5/24/2019 14:39,5/24/2019,Roca Bathroom Products Private Limited,48,CJBT1,673517,869264,BP1206,ODA_2_2,2,NP
1003513988,5/24/2019 15:17,5/24/2019,AAJ Enterprises Pvt. Ltd,11,DELT1,244412,869296,BP1058,ODA_1_1,1,NP
6000211954,5/24/2019 14:31,5/24/2019,Hilti India Private Ltd,3.28,BOMT1,507115,869353,BP1262,ODA_5_5,5,DNP
2000882772,5/24/2019 17:20,5/24/2019,RETAIL,200,NOIT1,695572,869359,BP1174,ODA_1_1,1,NP
2000814198,5/24/2019 14:35,5/24/2019,RETAIL,59,BOMT2,204101,869376,BP1510,ODA_1_1,1,NP
1003452305,5/24/2019 14:35,5/24/2019,MARKEM-IMAJE INDIA PVT LTD,4,NOIT1,204101,869376,BP1510,ODA_1_1,1,NP
1003501019,5/24/2019 14:40,5/24/2019,Shakti Pumps India Limited,10,IDRT1,412303,869383,BP1049,ODA_2_2,2,NP
1002752562,5/24/2019 15:30,5/24/2019,Chhavi Enterprises,190,JAIT1,534447,869388,BP1675,ODA_1_1,1,NP
6000371371,5/24/2019 14:49,5/24/2019,Hilti India Private Ltd,10.94,BOMT1,457887,869406,BP1390,ODA_6_7,6,DNP
1003115035,5/24/2019 16:57,5/24/2019,"Rane TRW Steering Systems Pvt. Ltd,",450,NOIT1,621316,869411,BP1661,ODA_1_1,1,DNP
8000814796,5/24/2019 16:57,5/24/2019,M Junction,20,CCUT1,622001,869411,BP1661,ODA_2_2,2,DNP
1002377526,5/24/2019 16:57,5/24/2019,Micrologistics ,192,AMBT1,621316,869411,BP1661,ODA_1_1,1,DNP
1003232794,5/24/2019 16:57,5/24/2019,Xseed Education,68,BLRT1,614616,869411,BP1661,ODA_4_5,4,DNP
1003232911,5/24/2019 16:57,5/24/2019,Xseed Education,31,BLRT1,621012,869411,BP1661,ODA_2_2,2,DNP
1003232906,5/24/2019 16:57,5/24/2019,Xseed Education,33,BLRT1,614616,869411,BP1661,ODA_4_5,4,DNP
6000427295,5/24/2019 16:49,5/24/2019,Hilti India Private Ltd,81.54,BOMT1,770040,869426,BP1655,ODA_2_5,2,NP
1003504011,5/24/2019 16:01,5/24/2019,Ashok Leyland Ltd,13,DELT1,524320,869454,BP1310,ODA_1_1,1,NP
1003071999,5/24/2019 16:01,5/24/2019,Ashok Leyland Ltd,38,DELT1,524320,869454,BP1310,ODA_1_1,1,NP
1003504304,5/24/2019 16:01,5/24/2019,Ashok Leyland Ltd,4,DELT1,524320,869454,BP1310,ODA_1_1,1,NP
8000769209,5/24/2019 16:57,5/24/2019,RETAIL,500,BOMT2,844101,869471,BP1501,ODA_1_1,1,NP
1003373192,5/24/2019 16:57,5/24/2019,Xseed Education,19,BLRT1,844101,869471,BP1501,ODA_1_1,1,NP
2000886068,5/24/2019 16:57,5/24/2019,RETAIL,125,DELT1,844101,869471,BP1501,ODA_1_1,1,NP
1003333987,5/25/2019 11:01,5/25/2019,Timla Foods Pvt.Ltd,65,HYDT1,132103,869502,BP1199,ODA_1_1,1,NP
1002919925,5/25/2019 11:01,5/25/2019,Veekay logistics ,245,LKOT1,132103,869502,BP1199,ODA_1_1,1,NP
1003203665,5/25/2019 11:01,5/25/2019,S CHAND AND COMPANY LIMITED,8,BOMT1,132103,869502,BP1199,ODA_1_1,1,NP
2000882111,5/25/2019 11:01,5/25/2019,RETAIL,127,NOIT1,132103,869502,BP1199,ODA_1_1,1,NP
8000677961,5/25/2019 11:01,5/25/2019,Do Mobile India Private Limited,25,DELT1,132103,869502,BP1199,ODA_1_1,1,NP
1003500494,5/25/2019 11:01,5/25/2019,HealthKart - Brightlifecare,13.8,DELT1,132103,869502,BP1199,ODA_1_1,1,NP
8000696923,5/25/2019 11:01,5/25/2019,RETAIL,220,AMBT1,132103,869502,BP1199,ODA_1_1,1,NP
1003371931,5/24/2019 16:48,5/24/2019,ITC LTD-KOLKATA,3,DELT1,305901,869529,BP1274,ODA_2_2,2,NP
1003371127,5/24/2019 16:48,5/24/2019,ITC LTD-KOLKATA,3,DELT1,305901,869529,BP1274,ODA_2_2,2,NP
1003152091,5/24/2019 17:06,5/24/2019,Keva Industries,11.1,AMBT1,815352,869538,BP1703,ODA_1_1,1,NP
2000876154,5/24/2019 17:01,5/24/2019,RETAIL,360,HYDT1,695313,869539,BP1174,ODA_1_1,1,NP
1003512803,5/24/2019 17:30,5/24/2019,Sri Sai Enterprises,156,DELT1,503001,869547,BP1605,ODA_1_2,1,NP
1003227043,5/24/2019 17:30,5/24/2019,Cambridge University Press India Pvt Limited,30,NOIT1,503002,869547,BP1605,ODA_1_2,1,NP
8000338460,5/24/2019 17:30,5/24/2019,TCNS CLOTHING COMPANY  LIMITED,22,DELT1,503002,869547,BP1605,ODA_1_2,1,NP
2000876197,5/24/2019 17:30,5/24/2019,RETAIL,70,HYDT1,503003,869547,BP1605,ODA_1_2,1,NP
1003097576,5/24/2019 17:30,5/24/2019,S CHAND AND COMPANY LIMITED,120,MAAT2,503002,869547,BP1605,ODA_1_2,1,NP
1003209531,5/24/2019 17:22,5/24/2019,NAANAL TECHNOLOGIES PVT LTD,7,MAAT1,761012,869549,BP1578,ODA_1_1,1,NP
1003405652,5/24/2019 17:42,5/24/2019,COMAC INDIA PVT LTD,20,DELT1,522508,869551,BP1100,ODA_1_1,1,NP
8000748261,5/24/2019 17:47,5/24/2019,RETAIL,634,BLRT1,503309,869554,BP1605,ODA_3_6,3,DNP
2000894467,5/24/2019 17:27,5/24/2019,White Field Impex,7,BOMT1,328023,869555,BP1510,ODA_2_2,2,NP
2000825369,5/24/2019 17:30,5/24/2019,RETAIL,30,DELT1,493196,869557,BP1089,ODA_1_1,1,NP
2000649217,5/24/2019 17:39,5/24/2019,RETAIL,40,AMDT1,742166,869563,BP1184,ODA_1_1,1,NP
2000151151,5/24/2019 18:20,5/24/2019,RETAIL,105,AMDT1,522529,869579,BP1100,ODA_3_5,3,DNP
2000894701,5/24/2019 18:29,5/24/2019,White Field Impex,11,BOMT1,524421,869584,BP1231,ODA_1_1,1,NP
2000574484,5/24/2019 18:55,5/24/2019,RETAIL,40,AMDT1,442001,869589,BP1142,ODA_3_7,3,DNP
1003362236,5/25/2019 9:01,5/25/2019,L&T Electrical  & Automation,40,NAGT1,854301,869600,BP1474,ODA_3_5,3,DNP
1003242052,5/25/2019 9:01,5/25/2019,Collateral Medical Pvt. Ltd.,1,BOMT1,854105,869600,BP1474,ODA_3_5,3,DNP
1003156409,5/25/2019 9:01,5/25/2019,PRISM JOHNSON LIMITED,28.3,AMBT1,854105,869600,BP1474,ODA_3_5,3,DNP
8000703850,5/25/2019 9:01,5/25/2019,Vu Technologies Pvt Ltd,50,BOMT1,854105,869600,BP1474,ODA_3_5,3,DNP
1003156403,5/25/2019 9:01,5/25/2019,PRISM JOHNSON LIMITED,630.5,AMBT1,854301,869600,BP1474,ODA_3_5,3,DNP
1003333879,5/25/2019 9:01,5/25/2019,Metahelix Life Sciences Ltd,420,HYDT1,854326,869600,BP1474,ODA_3_5,3,DNP
2000401911,5/25/2019 9:01,5/25/2019,RETAIL,280,DELT1,854105,869600,BP1474,ODA_3_5,3,DNP
1003071820,5/25/2019 9:01,5/25/2019,Ashok Leyland Ltd,19,DELT1,854326,869600,BP1474,ODA_3_5,3,DNP
1003333773,5/25/2019 9:01,5/25/2019,GlaxoSmithKline Consumer Healthcare Limited,50,HYDT1,854301,869600,BP1474,ODA_3_5,3,DNP
1003411555,5/25/2019 9:01,5/25/2019,M Junction,20,DELT1,855114,869600,BP1474,ODA_4_5,4,DNP
1003504174,5/25/2019 9:01,5/25/2019,Ashok Leyland Ltd,1,DELT1,854326,869600,BP1474,ODA_3_5,3,DNP
1003377508,5/24/2019 20:35,5/24/2019,Jet Inks Private Limited,2,MAAT2,782137,869608,BP1267,ODA_1_1,1,NP
1003377513,5/24/2019 20:35,5/24/2019,Jet Inks Private Limited,2,MAAT2,782137,869608,BP1267,ODA_1_1,1,NP
8000803053,5/24/2019 19:40,5/24/2019,Delnet Connect LLP,27,NOIT1,131301,869609,BP1482,ODA_2_2,2,NP
2000826128,5/24/2019 19:56,5/24/2019,20 Cube Warehousing and Distribution Pvt. Ltd,666,BOMT1,403521,869616,BP1589,ODA_1_1,1,NP
1002407999,5/24/2019 20:15,5/24/2019,DANTAL HYDRAULICS PVT LTD,188,AMDT1,301701,869622,BP1129,ODA_2_2,2,NP
8000673887,5/24/2019 20:30,5/24/2019,RETAIL,22,BLRT1,321203,869624,BP1033,ODA_2_2,2,NP
8000755202,5/24/2019 20:30,5/24/2019,MTG Learning Media,20,DELT1,301404,869625,BP1033,ODA_1_1,1,NP
1003239762,5/24/2019 21:26,5/24/2019,CLASSIC FASHIONS DIVISION,52.1,CJBT1,503224,869629,BP1605,ODA_1_2,1,NP
8000736914,5/24/2019 21:30,5/24/2019,RETAIL,20,BOMT1,281122,869632,BP1397,ODA_1_1,1,NP
8000453425,5/24/2019 23:55,5/24/2019,RETAIL,98,AMBT1,121106,869644,BP1653,ODA_1_1,1,NP
2000861367,5/25/2019 9:50,5/25/2019,RETAIL,45,HYDT1,387305,869655,BP1478,ODA_2_2,2,NP
2000868806,5/25/2019 9:50,5/25/2019,RETAIL,190,NOIT1,387001,869655,BP1478,ODA_1_1,1,NP
2000868824,5/25/2019 9:50,5/25/2019,RETAIL,120,NOIT1,387001,869655,BP1478,ODA_1_1,1,NP
1003425364,5/25/2019 9:22,5/25/2019,C & S ELECTRIC 60,30,NOIT1,391510,869668,BP1591,ODA_1_1,1,NP
1003425510,5/25/2019 9:22,5/25/2019,C & S ELECTRIC 60,30,NOIT1,391510,869668,BP1591,ODA_1_1,1,NP
1001753052,5/25/2019 9:22,5/25/2019,Bullion Flexipack Pvt. Ltd.,1,BLRT1,391510,869668,BP1591,ODA_1_1,1,NP
1003425445,5/25/2019 9:22,5/25/2019,MARKEM-IMAJE INDIA PVT LTD,10,NOIT1,389350,869668,BP1591,ODA_1_1,1,NP
1003371229,5/25/2019 9:22,5/25/2019,LPSIS PRIVATE LIMITED,5,DELT1,389350,869668,BP1591,ODA_1_1,1,NP
1003371230,5/25/2019 9:22,5/25/2019,LPSIS PRIVATE LIMITED,27,DELT1,389350,869668,BP1591,ODA_1_1,1,NP
1003322078,5/25/2019 4:52,5/25/2019,GlaxoSmithKline Consumer Healthcare Limited,12,HYDT1,421503,869683,BP1487,ODA_1_1,1,NP
8000831368,5/25/2019 8:35,5/25/2019,RETAIL,40,IDRT1,635801,869690,BP1154,ODA_3_5,3,DNP
2000218990,5/25/2019 8:36,5/25/2019,RETAIL,600,AMBT1,635702,869691,BP1154,ODA_3_5,3,DNP
2000151156,5/25/2019 6:29,5/25/2019,RETAIL,12,AMDT1,413709,869698,BP1212,ODA_2_2,2,NP
2000888347,5/25/2019 6:29,5/25/2019,J.K.FILES (INDIA) LIMITED,55,BOMT1,413709,869698,BP1212,ODA_2_2,2,NP
